case,family,giver,color,query,intent,arm,measurement_id,expected,top_id,top_text,correct,invalid,target_probability,contrast,edit_norm,capped,prohibited_proposal,useful_execution,unauthorized_execution
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,d6_ridge,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,reflection,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,reflection_capped,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,intent_blind_reflection,J03_g0_c0_recipient/reflection,Susan,7212, Joseph,0,0,0.09446322693776407,-1.349884033203125,28.44378662109375,0,1,0,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,wrong_intent_reflection,J03_g0_c0_recipient/reflection,Susan,7212, Joseph,0,0,0.09446322693776407,-1.349884033203125,28.44378662109375,0,1,0,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,current_donor_oracle,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,textual_update,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,keep,revoked_reflection,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,no_edit,J03_g0_c0_recipient/none,Joseph,14919, Susan,0,0,0.02338579956423114,-2.9434814453125,0.0,0,1,0,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,d6_internal,J03_g0_c0_recipient/d6_internal,Joseph,7212, Joseph,1,0,0.2816287435336075,0.8624420166015625,25.719451904296875,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,d6_task,J03_g0_c0_recipient/d6_task,Joseph,7212, Joseph,1,0,0.5617790541684854,3.025115966796875,36.31962966918945,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,d6_yoked,J03_g0_c0_recipient/d6_yoked,Joseph,7212, Joseph,1,0,0.24281668653039187,0.6104888916015625,21.039926528930664,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,d6_ridge,J03_g0_c0_recipient/d6_ridge,Joseph,7212, Joseph,1,0,0.3646139558034904,1.3646621704101562,28.322294235229492,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,reflection,J03_g0_c0_recipient/reflection,Joseph,7212, Joseph,1,0,0.3643426092064099,1.349884033203125,28.44378662109375,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,reflection_capped,J03_g0_c0_recipient/reflection_capped,Joseph,7212, Joseph,1,0,0.3643426092064099,1.349884033203125,28.44378662109375,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,intent_blind_reflection,J03_g0_c0_recipient/reflection,Joseph,7212, Joseph,1,0,0.3643426092064099,1.349884033203125,28.44378662109375,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,wrong_intent_reflection,J03_g0_c0_recipient/none,Joseph,14919, Susan,0,0,0.02338579956423114,-2.9434814453125,0.0,0,1,0,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,current_donor_oracle,J03_g0_c0_recipient/donor,Joseph,7212, Joseph,1,0,0.42238508627309795,2.7906036376953125,31.941181182861328,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,textual_update,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g0_c0_recipient,J03,Joseph,red,recipient,swap,revoked_reflection,J03_g0_c0_recipient/none,Joseph,14919, Susan,0,0,0.02338579956423114,-2.9434814453125,0.0,0,1,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,no_edit,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,d6_internal,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,d6_task,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,d6_yoked,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,d6_ridge,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,reflection,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,reflection_capped,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,intent_blind_reflection,J03_g0_c0_color/reflection,red,2266, red,1,0,0.07994004547995205,1.50885009765625,34.55392074584961,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,wrong_intent_reflection,J03_g0_c0_color/reflection,red,2266, red,1,0,0.07994004547995205,1.50885009765625,34.55392074584961,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,current_donor_oracle,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,textual_update,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,keep,revoked_reflection,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,no_edit,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,d6_internal,J03_g0_c0_color/d6_internal,red,366," """,0,1,0.04336572255118532,1.0787124633789062,64.85069274902344,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,d6_task,J03_g0_c0_color/d6_task,red,2266, red,1,0,0.06672068491498959,0.7844390869140625,25.158977508544922,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,d6_yoked,J03_g0_c0_color/d6_yoked,red,2266, red,1,0,0.08473781628591683,1.8899765014648438,64.83589935302734,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,d6_ridge,J03_g0_c0_color/d6_ridge,red,2266, red,1,0,0.08144948351920604,1.3962860107421875,32.23137664794922,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,reflection,J03_g0_c0_color/reflection,red,2266, red,1,0,0.07994004547995205,1.50885009765625,34.55392074584961,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,reflection_capped,J03_g0_c0_color/reflection_capped,red,2266, red,1,0,0.07994004547995205,1.50885009765625,34.55392074584961,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,intent_blind_reflection,J03_g0_c0_color/reflection,red,2266, red,1,0,0.07994004547995205,1.50885009765625,34.55392074584961,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,wrong_intent_reflection,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,current_donor_oracle,J03_g0_c0_color/donor,red,2266, red,1,0,0.07508906470543888,1.12994384765625,6.6934099197387695,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,textual_update,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g0_c0_color,J03,Joseph,red,color,swap,revoked_reflection,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,no_edit,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,d6_internal,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,d6_task,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,d6_yoked,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,d6_ridge,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,reflection,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,reflection_capped,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,intent_blind_reflection,J03_g0_c1_recipient/reflection,Susan,7212, Joseph,0,0,0.10743346474866754,-1.1923904418945312,27.3575496673584,0,1,0,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,wrong_intent_reflection,J03_g0_c1_recipient/reflection,Susan,7212, Joseph,0,0,0.10743346474866754,-1.1923904418945312,27.3575496673584,0,1,0,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,current_donor_oracle,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,textual_update,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,keep,revoked_reflection,J03_g0_c1_recipient/none,Susan,14919, Susan,1,0,0.423789444412401,2.7999114990234375,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,no_edit,J03_g0_c1_recipient/none,Joseph,14919, Susan,0,0,0.025772943484362373,-2.7999114990234375,0.0,0,1,0,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,d6_internal,J03_g0_c1_recipient/d6_internal,Joseph,7212, Joseph,1,0,0.3001063283394828,0.8940505981445312,26.395662307739258,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,d6_task,J03_g0_c1_recipient/d6_task,Joseph,7212, Joseph,1,0,0.5811846319396273,3.513671875,37.7218017578125,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,d6_yoked,J03_g0_c1_recipient/d6_yoked,Joseph,7212, Joseph,1,0,0.2793010375158168,0.81817626953125,21.199935913085938,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,d6_ridge,J03_g0_c1_recipient/d6_ridge,Joseph,7212, Joseph,1,0,0.3633911463453301,1.2413864135742188,27.251203536987305,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,reflection,J03_g0_c1_recipient/reflection,Joseph,7212, Joseph,1,0,0.3539876994713075,1.1923904418945312,27.3575496673584,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,reflection_capped,J03_g0_c1_recipient/reflection_capped,Joseph,7212, Joseph,1,0,0.3539876994713075,1.1923904418945312,27.3575496673584,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,intent_blind_reflection,J03_g0_c1_recipient/reflection,Joseph,7212, Joseph,1,0,0.3539876994713075,1.1923904418945312,27.3575496673584,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,wrong_intent_reflection,J03_g0_c1_recipient/none,Joseph,14919, Susan,0,0,0.025772943484362373,-2.7999114990234375,0.0,0,1,0,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,current_donor_oracle,J03_g0_c1_recipient/donor,Joseph,7212, Joseph,1,0,0.4812881955790935,3.1333160400390625,31.790315628051758,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,textual_update,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g0_c1_recipient,J03,Joseph,blue,recipient,swap,revoked_reflection,J03_g0_c1_recipient/none,Joseph,14919, Susan,0,0,0.025772943484362373,-2.7999114990234375,0.0,0,1,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,no_edit,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,d6_internal,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,d6_task,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,d6_yoked,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,d6_ridge,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,reflection,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,reflection_capped,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,intent_blind_reflection,J03_g0_c1_color/reflection,blue,257, a,0,1,0.02708686278699325,-0.622283935546875,34.95915222167969,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,wrong_intent_reflection,J03_g0_c1_color/reflection,blue,257, a,0,1,0.02708686278699325,-0.622283935546875,34.95915222167969,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,current_donor_oracle,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,textual_update,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,keep,revoked_reflection,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,no_edit,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,d6_internal,J03_g0_c1_color/d6_internal,blue,366," """,0,1,0.020385713939334464,-0.41068267822265625,60.51438522338867,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,d6_task,J03_g0_c1_color/d6_task,blue,4171, blue,1,0,0.050721276158027226,0.113433837890625,24.316740036010742,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,d6_yoked,J03_g0_c1_color/d6_yoked,blue,2266, red,0,0,0.01958278942758092,-0.9448699951171875,68.52079010009766,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,d6_ridge,J03_g0_c1_color/d6_ridge,blue,257, a,0,1,0.03002555021570044,-0.526763916015625,32.82466506958008,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,reflection,J03_g0_c1_color/reflection,blue,257, a,0,1,0.02708686278699325,-0.622283935546875,34.95915222167969,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,reflection_capped,J03_g0_c1_color/reflection_capped,blue,257, a,0,1,0.02708686278699325,-0.622283935546875,34.95915222167969,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,intent_blind_reflection,J03_g0_c1_color/reflection,blue,257, a,0,1,0.02708686278699325,-0.622283935546875,34.95915222167969,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,wrong_intent_reflection,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,current_donor_oracle,J03_g0_c1_color/donor,blue,366," """,0,1,0.045821377165321565,-0.09344482421875,7.364527225494385,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,textual_update,J03_g1_c1_color/none,blue,257, a,0,1,0.04195644235134876,-0.0845794677734375,0.0,0,0,0,0
J03_g0_c1_color,J03,Joseph,blue,color,swap,revoked_reflection,J03_g0_c1_color/none,blue,366," """,0,1,0.04142213067288388,-0.21399688720703125,0.0,0,0,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,no_edit,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,d6_internal,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,d6_task,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,d6_yoked,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,d6_ridge,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,reflection,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,reflection_capped,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,intent_blind_reflection,J03_g1_c0_recipient/reflection,Joseph,607, her,0,1,0.11200677644838661,0.07492828369140625,25.26404571533203,0,0,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,wrong_intent_reflection,J03_g1_c0_recipient/reflection,Joseph,607, her,0,1,0.11200677644838661,0.07492828369140625,25.26404571533203,0,0,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,current_donor_oracle,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,textual_update,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,keep,revoked_reflection,J03_g1_c0_recipient/none,Joseph,7212, Joseph,1,0,0.6561495805496608,4.148429870605469,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,no_edit,J03_g1_c0_recipient/none,Susan,7212, Joseph,0,0,0.010360069149557666,-4.148429870605469,0.0,0,1,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,d6_internal,J03_g1_c0_recipient/d6_internal,Susan,7212, Joseph,0,0,0.00683899159156124,-4.588462829589844,12.360275268554688,0,1,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,d6_task,J03_g1_c0_recipient/d6_task,Susan,7212, Joseph,0,0,0.0035812051181069236,-5.313072204589844,15.481470108032227,0,1,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,d6_yoked,J03_g1_c0_recipient/d6_yoked,Susan,7212, Joseph,0,0,0.0037580714865815467,-5.20501708984375,16.12409782409668,0,1,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,d6_ridge,J03_g1_c0_recipient/d6_ridge,Susan,607, her,0,1,0.10523302682970896,-0.0611419677734375,25.281265258789062,0,0,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,reflection,J03_g1_c0_recipient/reflection,Susan,607, her,0,1,0.10392100983862161,-0.07492828369140625,25.26404571533203,0,0,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,reflection_capped,J03_g1_c0_recipient/reflection_capped,Susan,607, her,0,1,0.10392100983862161,-0.07492828369140625,25.26404571533203,0,0,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,intent_blind_reflection,J03_g1_c0_recipient/reflection,Susan,607, her,0,1,0.10392100983862161,-0.07492828369140625,25.26404571533203,0,0,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,wrong_intent_reflection,J03_g1_c0_recipient/none,Susan,7212, Joseph,0,0,0.010360069149557666,-4.148429870605469,0.0,0,1,0,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,current_donor_oracle,J03_g1_c0_recipient/donor,Susan,14919, Susan,1,0,0.27215236839497947,1.72100830078125,31.941181182861328,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,textual_update,J03_g0_c0_recipient/none,Susan,14919, Susan,1,0,0.44390493415124327,2.9434814453125,0.0,0,0,1,0
J03_g1_c0_recipient,J03,Susan,red,recipient,swap,revoked_reflection,J03_g1_c0_recipient/none,Susan,7212, Joseph,0,0,0.010360069149557666,-4.148429870605469,0.0,0,1,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,no_edit,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,d6_internal,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,d6_task,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,d6_yoked,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,d6_ridge,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,reflection,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,reflection_capped,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,intent_blind_reflection,J03_g1_c0_color/reflection,red,2266, red,1,0,0.07235355475960405,1.5770111083984375,34.343910217285156,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,wrong_intent_reflection,J03_g1_c0_color/reflection,red,2266, red,1,0,0.07235355475960405,1.5770111083984375,34.343910217285156,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,current_donor_oracle,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,textual_update,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,keep,revoked_reflection,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,no_edit,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,d6_internal,J03_g1_c0_color/d6_internal,red,366," """,0,1,0.03875699663050341,1.0572891235351562,61.8112678527832,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,d6_task,J03_g1_c0_color/d6_task,red,2266, red,1,0,0.06479715795831721,0.9095077514648438,24.39417839050293,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,d6_yoked,J03_g1_c0_color/d6_yoked,red,2266, red,1,0,0.08238350894715159,1.8852005004882812,68.85360717773438,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,d6_ridge,J03_g1_c0_color/d6_ridge,red,2266, red,1,0,0.08005235364701323,1.5178604125976562,32.10660171508789,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,reflection,J03_g1_c0_color/reflection,red,2266, red,1,0,0.07235355475960405,1.5770111083984375,34.343910217285156,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,reflection_capped,J03_g1_c0_color/reflection_capped,red,2266, red,1,0,0.07235355475960405,1.5770111083984375,34.343910217285156,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,intent_blind_reflection,J03_g1_c0_color/reflection,red,2266, red,1,0,0.07235355475960405,1.5770111083984375,34.343910217285156,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,wrong_intent_reflection,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,current_donor_oracle,J03_g1_c0_color/donor,red,2266, red,1,0,0.08127265604194005,1.2178955078125,6.6934099197387695,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,textual_update,J03_g0_c0_color/none,red,2266, red,1,0,0.08028251448037109,1.1605224609375,0.0,0,0,0,0
J03_g1_c0_color,J03,Susan,red,color,swap,revoked_reflection,J03_g1_c0_color/none,red,2266, red,1,0,0.07308720088949865,1.1970062255859375,0.0,0,0,0,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,no_edit,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,d6_internal,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,d6_task,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,d6_yoked,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,d6_ridge,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
J03_g1_c1_recipient,J03,Susan,blue,recipient,keep,reflection,J03_g1_c1_recipient/none,Joseph,7212, Joseph,1,0,0.6925870089154359,4.467254638671875,0.0,0,0,1,0
